comment_id,username,user_url,comment_text,like_count,created_time,video_url,video_id,creator_handle,keyword,scraped_at,parent_comment_id,is_reply,source_type,search_rank
7501843461308285719,yxrx110,https://www.tiktok.com/@yxrx110,she's the prettiest anime girl❤️🔥,1475.0,1746659064,https://www.tiktok.com/@animeedit.nut/video/7501606229190462738,7501606229190462738,animeedit.nut,,2026-05-16T14:46:33+07:00,0,False,api,
7502384610413822727,nguyn.zaie,https://www.tiktok.com/@nguyn.zaie,phim hay k mn,14.0,1746785058,https://www.tiktok.com/@animeedit.nut/video/7501606229190462738,7501606229190462738,animeedit.nut,,2026-05-16T14:46:33+07:00,0,False,api,
7502385525479998229,kntwlss,https://www.tiktok.com/@kntwlss,có mấy đoạn hơi buồn ngủ tí nhma nên xem nha tên'violet evergarden',39.0,1746785267,https://www.tiktok.com/@animeedit.nut/video/7501606229190462738,7501606229190462738,animeedit.nut,,2026-05-16T14:46:33+07:00,7502384610413822727,True,api,
7640132646915818260,kavish8207,https://www.tiktok.com/@kavish8207,[Sticker] my favourite anime girl,1.0,1778857013,https://www.tiktok.com/@animeedit.nut/video/7501606229190462738,7501606229190462738,animeedit.nut,,2026-05-16T14:46:33+07:00,0,False,api,
7502363608334304008,vinmar.real,https://www.tiktok.com/@vinmar.real,Happy ending or a sad ending?,23.0,1746780168,https://www.tiktok.com/@animeedit.nut/video/7501606229190462738,7501606229190462738,animeedit.nut,,2026-05-16T14:46:33+07:00,0,False,api,
7502027895461233428,evergarden744,https://www.tiktok.com/@evergarden744,Violet Evergarden💜✨,57.0,1746701999,https://www.tiktok.com/@animeedit.nut/video/7501606229190462738,7501606229190462738,animeedit.nut,,2026-05-16T14:46:33+07:00,0,False,api,
7502124500060865287,notification25764,https://www.tiktok.com/@notification25764,is it worth watching?,167.0,1746724490,https://www.tiktok.com/@animeedit.nut/video/7501606229190462738,7501606229190462738,animeedit.nut,,2026-05-16T14:46:33+07:00,0,False,api,
7503834793945449224,dimlaank,https://www.tiktok.com/@dimlaank,thấy violet lại nhớ bài đợi,41.0,1747122708,https://www.tiktok.com/@animeedit.nut/video/7501606229190462738,7501606229190462738,animeedit.nut,,2026-05-16T14:46:33+07:00,0,False,api,
7502088116149224199,mr.sherlock1026,https://www.tiktok.com/@mr.sherlock1026,bad ending ?,5.0,1746716014,https://www.tiktok.com/@animeedit.nut/video/7501606229190462738,7501606229190462738,animeedit.nut,,2026-05-16T14:46:33+07:00,0,False,api,
7502090614990439175,zen4586,https://www.tiktok.com/@zen4586,nopeee,36.0,1746716599,https://www.tiktok.com/@animeedit.nut/video/7501606229190462738,7501606229190462738,animeedit.nut,,2026-05-16T14:46:33+07:00,7502088116149224199,True,api,
7505280967830930183,jonathanvijar,https://www.tiktok.com/@jonathanvijar,is it good?should i watch it? come on guys my list is running out of good anime to watch tasukete kudasaiíi😭,4.0,1747459416,https://www.tiktok.com/@animeedit.nut/video/7501606229190462738,7501606229190462738,animeedit.nut,,2026-05-16T14:46:33+07:00,0,False,api,
7502323271259374344,doc3_jj,https://www.tiktok.com/@doc3_jj,worth to watch?,36.0,1746770775,https://www.tiktok.com/@animeedit.nut/video/7501606229190462738,7501606229190462738,animeedit.nut,,2026-05-16T14:46:33+07:00,0,False,api,
7502324577922728722,gabz_kaulitz,https://www.tiktok.com/@gabz_kaulitz,sorry shikimori won this trend,2.0,1746771075,https://www.tiktok.com/@animeedit.nut/video/7501606229190462738,7501606229190462738,animeedit.nut,,2026-05-16T14:46:33+07:00,0,False,api,
7517732132484023048,m_moonyg,https://www.tiktok.com/@m_moonyg,Today only it came 3 times on my fyp .. is this a sign that i should be watching it?,2.0,1750358418,https://www.tiktok.com/@animeedit.nut/video/7501606229190462738,7501606229190462738,animeedit.nut,,2026-05-16T14:46:33+07:00,0,False,api,
7502811586646704901,anyaotaku69,https://www.tiktok.com/@anyaotaku69,meshan majugta somali o anime dawatu😭🥺,3.0,1746884475,https://www.tiktok.com/@animeedit.nut/video/7501606229190462738,7501606229190462738,animeedit.nut,,2026-05-16T14:46:33+07:00,0,False,api,
7503928569220858642,ddazai.osamu,https://www.tiktok.com/@ddazai.osamu,should I watch this anime?,6.0,1747144532,https://www.tiktok.com/@animeedit.nut/video/7501606229190462738,7501606229190462738,animeedit.nut,,2026-05-16T14:46:33+07:00,0,False,api,
7503930759947010817,blublunau,https://www.tiktok.com/@blublunau,YESSS!!,9.0,1747145047,https://www.tiktok.com/@animeedit.nut/video/7501606229190462738,7501606229190462738,animeedit.nut,,2026-05-16T14:46:33+07:00,7503928569220858642,True,api,
7502024064128959239,sines.mky8,https://www.tiktok.com/@sines.mky8,nice❤️,5.0,1746701114,https://www.tiktok.com/@animeedit.nut/video/7501606229190462738,7501606229190462738,animeedit.nut,,2026-05-16T14:46:33+07:00,0,False,api,
